0.660919 0.700575
0.692160 0.681373
0.695792 0.679842
0.669511 0.698553
0.628810 0.716602
0.606365 0.722058
0.621754 0.716877
0.668216 0.695193
0.707047 0.667044
0.729296 0.644085
0.734272 0.639448
0.721896 0.656507
0.690931 0.685831
0.644706 0.712109
0.596407 0.726045
0.563518 0.729327
0.557078 0.728423
0.578439 0.725424
0.620331 0.715859
0.676296 0.688856
0.714699 0.657625
0.741148 0.624764
0.756253 0.599266
0.762174 0.588618
0.760052 0.596232
0.748769 0.620412
0.725667 0.654476
0.689077 0.688770
0.641444 0.714712
0.590547 0.728424
0.546638 0.731539
0.517618 0.729184
0.506993 0.726617
0.515206 0.726285
0.541070 0.726691
0.581287 0.723396
0.629306 0.711551
0.685035 0.681427
0.720645 0.649189
0.746719 0.612792
0.763780 0.577766
0.773727 0.549675
0.778748 0.532839
0.780374 0.529787
0.778851 0.541216
0.772974 0.565910
0.760447 0.600492
0.738718 0.639515
0.706173 0.676544
0.663464 0.706005
0.614313 0.724746
0.564904 0.732560
0.521695 0.731760
0.489183 0.726195
0.469221 0.719975
0.461883 0.716240
0.466705 0.716347
0.483355 0.719621
0.511432 0.723626
0.549592 0.724853
0.594661 0.719689
0.641646 0.705476
0.694288 0.672761
0.726386 0.640261
0.750534 0.602953
0.767068 0.564392
0.777251 0.528419
0.782822 0.498414
0.785572 0.476850
0.786972 0.465258
0.787875 0.464434
0.788319 0.474623
0.787484 0.495502
0.783827 0.525922
0.775347 0.563568
0.759975 0.604865
0.736055 0.645428
0.702919 0.680990
0.661476 0.708355
0.614520 0.725927
0.566341 0.733751
0.521573 0.733258
0.483860 0.726883
0.455134 0.717585
0.435759 0.708291
0.425190 0.701382
0.422681 0.698334
0.427770 0.699575
0.440436 0.704499
0.460953 0.711589
0.489470 0.718640
0.525451 0.723075
0.567184 0.722347
0.611690 0.714367
0.655237 0.697876
0.703893 0.662701
0.732931 0.629347
0.754861 0.591146
0.769943 0.550747
0.779069 0.511087
0.783529 0.474884
0.784802 0.444248
0.784375 0.420560
0.783566 0.404580
0.783359 0.396681
0.784268 0.397062
0.786254 0.405870
0.788708 0.423185
0.790514 0.448856
0.790182 0.482210
0.786016 0.521749
0.776307 0.564991
0.759550 0.608656
0.734717 0.649232
0.701590 0.683662
0.661107 0.709860
0.615539 0.726883
0.568244 0.734846
0.522945 0.734749
0.482809 0.728275
0.449815 0.717583
0.424649 0.705036
0.407007 0.692894
0.396074 0.683036
0.390949 0.676775
0.390958 0.674786
0.395817 0.677127
0.405658 0.683282
0.420935 0.692218
0.442215 0.702450
0.469874 0.712162
0.503747 0.719367
0.542821 0.722123
0.585123 0.718745
0.627940 0.707999
0.668359 0.689266
0.713668 0.651086
0.739356 0.617299
0.758723 0.579018
0.771969 0.538291
0.779710 0.497411
0.782846 0.458570
0.782457 0.423552
0.779719 0.393576
0.775826 0.369311
0.771903 0.351011
0.768917 0.338693
0.767584 0.332298
0.768301 0.331811
0.771089 0.337327
0.775587 0.349057
0.781072 0.367267
0.786522 0.392150
0.790699 0.423628
0.792253 0.461103
0.789815 0.503255
0.782092 0.547980
0.767968 0.592590
0.746642 0.634247
0.717817 0.670458
0.681927 0.699432
0.640330 0.720201
0.595307 0.732559
0.549751 0.736929
0.506607 0.734246
0.468261 0.725857
0.436177 0.713421
0.410853 0.698770
0.392023 0.683732
0.378955 0.669945
0.370740 0.658720
0.366517 0.650964
0.365629 0.647183
0.367715 0.647517
0.372738 0.651786
0.380966 0.659518
0.392903 0.669958
0.409181 0.682081
0.430403 0.694624
0.456950 0.706146
0.488768 0.715138
0.525178 0.720140
0.564800 0.719855
0.605650 0.713256
0.645448 0.699665
0.682020 0.678844
0.723413 0.637755
0.746020 0.603177
0.762831 0.564537
0.774023 0.523571
0.780056 0.482209
0.781587 0.442316
0.779416 0.405440
0.774442 0.372671
0.767634 0.344617
0.759988 0.321485
0.752478 0.303206
0.746002 0.289565
0.741320 0.280315
0.738998 0.275258
0.739365 0.274302
0.742480 0.277491
0.748119 0.285015
0.755788 0.297191
0.764745 0.314423
0.774053 0.337117
0.782644 0.365551
0.789382 0.399708
0.793132 0.439079
0.792804 0.482510
0.787396 0.528178
0.776044 0.573757
0.758085 0.616777
0.733184 0.655019
0.701485 0.686813
0.663784 0.711150
0.621622 0.727638
0.577197 0.736391
0.533058 0.737923
0.491643 0.733074
0.454863 0.722966
0.423863 0.708950
0.399022 0.692528
0.380103 0.675238
0.366463 0.658517
0.357261 0.643585
0.351620 0.631374
0.348754 0.622510
0.348052 0.617338
0.349126 0.615971
0.351838 0.618339
0.356292 0.624213
0.362812 0.633211
