0.350310 0.291465
0.334058 0.294832
0.334350 0.292551
0.351426 0.286333
0.372910 0.282498
0.381881 0.283190
0.371534 0.286594
0.343453 0.295801
0.322054 0.301833
0.309509 0.304942
0.308622 0.302661
0.320024 0.295409
0.341697 0.286642
0.368257 0.280426
0.391849 0.278569
0.405260 0.279978
0.404851 0.282601
0.391279 0.285674
0.368709 0.289925
0.336224 0.300546
0.314392 0.307833
0.297598 0.314241
0.287255 0.317733
0.284200 0.316805
0.288896 0.311172
0.301415 0.302034
0.321099 0.291720
0.346110 0.282833
0.373255 0.277260
0.398493 0.275533
0.417985 0.276830
0.429075 0.279584
0.430648 0.282372
0.422939 0.284603
0.407220 0.286675
0.385612 0.289568
0.360914 0.294152
0.328666 0.305753
0.307887 0.313681
0.290343 0.321712
0.276724 0.328566
0.267442 0.332960
0.262753 0.333885
0.262870 0.330845
0.268014 0.324021
0.278361 0.314283
0.293901 0.303050
0.314223 0.291998
0.338318 0.282693
0.364508 0.276256
0.390600 0.273155
0.414267 0.273150
0.433484 0.275424
0.446853 0.278851
0.453679 0.282329
0.453860 0.285088
0.447701 0.286868
0.435791 0.287933
0.418973 0.288938
0.398374 0.290694
0.375396 0.293909
0.351631 0.298961
0.320828 0.311478
0.301569 0.319776
0.284591 0.328609
0.270253 0.337188
0.258753 0.344650
0.250185 0.350156
0.244596 0.352994
0.242044 0.352676
0.242633 0.349014
0.246520 0.342170
0.253900 0.332660
0.264952 0.321312
0.279748 0.309169
0.298161 0.297352
0.319757 0.286905
0.343739 0.278664
0.368962 0.273149
0.394033 0.270520
0.417502 0.270571
0.438064 0.272781
0.454719 0.276416
0.466849 0.280654
0.474188 0.284727
0.476746 0.288050
0.474699 0.290303
0.468319 0.291464
0.457932 0.291781
0.443932 0.291716
0.426814 0.291844
0.407214 0.292757
0.385913 0.294960
0.363805 0.298788
0.341818 0.304345
0.312762 0.317779
0.294722 0.326538
0.278491 0.336022
0.264278 0.345691
0.252186 0.354939
0.242240 0.363136
0.234422 0.369675
0.228699 0.374018
0.225056 0.375741
0.223516 0.374577
0.224151 0.370447
0.227093 0.363476
0.232513 0.354007
0.240609 0.342581
0.251560 0.329899
0.265485 0.316768
0.282380 0.304017
0.302061 0.292427
0.324121 0.282654
0.347912 0.275180
0.372572 0.270274
0.397094 0.267980
0.420438 0.268126
0.441650 0.270341
0.459960 0.274106
0.474834 0.278805
0.485988 0.283802
