0.699183 0.337268
0.687592 0.313863
0.688126 0.312060
0.700909 0.333419
0.712556 0.363878
0.715488 0.379173
0.710702 0.366659
0.694059 0.330429
0.676638 0.300703
0.663882 0.283030
0.663047 0.279745
0.675319 0.291575
0.694416 0.317866
0.711159 0.353779
0.720158 0.388899
0.722221 0.411447
0.720764 0.414330
0.716887 0.397252
0.708504 0.365969
0.688240 0.323035
0.668683 0.293287
0.649373 0.271285
0.635421 0.257794
0.631043 0.252644
0.637957 0.255837
0.654616 0.267995
0.676565 0.289829
0.698038 0.320791
0.714238 0.357763
0.723088 0.395017
0.725529 0.426008
0.724364 0.445715
0.722388 0.451706
0.720809 0.443743
0.718732 0.423196
0.713850 0.393030
0.703908 0.357837
0.681636 0.315169
0.661308 0.287294
0.639403 0.265078
0.618995 0.248795
0.603253 0.238028
0.594790 0.232154
0.595185 0.230787
0.604692 0.234049
0.622112 0.242604
0.644881 0.257416
0.669496 0.279260
0.692285 0.308092
0.710293 0.342492
0.721929 0.379527
0.727175 0.415293
0.727360 0.445968
0.724618 0.468769
0.721174 0.482265
0.718678 0.486098
0.717760 0.480500
0.717936 0.466007
0.717813 0.443521
0.715529 0.414576
0.709314 0.381530
0.698037 0.347380
0.674151 0.306921
0.653572 0.281494
0.630783 0.260516
0.607668 0.244102
0.586306 0.231915
0.568695 0.223365
0.556516 0.217819
0.550980 0.214778
0.552747 0.214023
0.561883 0.215686
0.577798 0.220252
0.599216 0.228481
0.624214 0.241251
0.650415 0.259324
0.675335 0.283076
0.696790 0.312209
0.713235 0.345551
0.723945 0.381075
0.729033 0.416203
0.729345 0.448344
0.726256 0.475415
0.721403 0.496129
0.716380 0.509968
0.712457 0.516945
0.710387 0.517317
0.710317 0.511370
0.711812 0.499343
0.713949 0.481506
0.715485 0.458324
0.715053 0.430649
0.711392 0.399833
0.703555 0.367657
0.691087 0.336086
0.665684 0.298393
0.644519 0.275019
0.620948 0.255478
0.596284 0.239812
0.572010 0.227754
0.549625 0.218828
0.530500 0.212459
0.515777 0.208069
0.506323 0.205164
0.502726 0.203412
0.505303 0.202695
0.514092 0.203141
0.528818 0.205118
0.548837 0.209204
0.573088 0.216118
0.600104 0.226632
0.628113 0.241450
0.655231 0.261071
0.679710 0.285626
0.700149 0.314729
0.715637 0.347387
0.725800 0.382034
0.730783 0.416728
0.731188 0.449478
0.727981 0.478587
0.722370 0.502885
0.715656 0.521780
0.709072 0.535170
0.703639 0.543263
0.700059 0.546389
0.698666 0.544857
0.699422 0.538868
0.701943 0.528504
0.705558 0.513788
0.709376 0.494782
0.712378 0.471723
0.713518 0.445136
0.711831 0.415902
0.706535 0.385227
0.697122 0.354516
0.683430 0.325173
0.656132 0.289697
0.634659 0.268598
0.610833 0.250824
0.585597 0.236382
0.560022 0.225072
0.535218 0.216545
0.512241 0.210355
0.492022 0.206012
0.475320 0.203027
0.462723 0.200956
0.454655 0.199442
0.451411 0.198247
0.453172 0.197279
0.460016 0.196611
0.471896 0.196476
0.488605 0.197260
0.509715 0.199473
0.534532 0.203710
0.562070 0.210608
0.591081 0.220788
0.620156 0.234790
0.647859 0.252997
0.672888 0.275539
0.694199 0.302209
0.711077 0.332388
0.723165 0.365041
0.730442 0.398787
0.733196 0.432078
0.731979 0.463415
0.727563 0.491558
0.720876 0.515659
0.712926 0.535288
0.704707 0.550381
0.697119 0.561130
0.690891 0.567864
0.686535 0.570941
0.684329 0.570666
0.684318 0.567236
0.686332 0.560728
0.690010 0.551113
0.694828 0.538295
0.700130 0.522180
0.705170 0.502751
0.709158 0.480150
0.711313 0.454744
0.710920 0.427154
0.707379 0.398240
0.700251 0.369023
0.689299 0.340570
0.674512 0.313865
0.645390 0.280952
0.623384 0.261877
0.599144 0.245802
0.573412 0.232708
0.547027 0.222435
0.520865 0.214713
0.495777 0.209196
0.472527 0.205487
0.451758 0.203169
0.433976 0.201823
0.419561 0.201057
0.408780 0.200526
0.401825 0.199957
0.398834 0.199166
0.399914 0.198076
0.405147 0.196728
0.414581 0.195280
0.428210 0.194003
0.445934 0.193267
0.467510 0.193522
0.492507 0.195273
0.520265 0.199054
0.549896 0.205402
0.580323 0.214818
0.610367 0.227736
0.638853 0.244470
0.664724 0.265159
0.687130 0.289702
0.705467 0.317707
0.719393 0.348461
0.728811 0.380954
0.733846 0.413964
0.734820 0.446201
0.732225 0.476466
0.726703 0.503788
0.719005 0.527510
0.709948 0.547301
0.700365 0.563119
0.691038 0.575137
0.682650 0.583666
0.675748 0.589068
0.670716 0.591700
0.667775 0.591854
0.666989 0.589733
0.668280 0.585432
0.671443 0.578943
0.676157 0.570170
0.682005 0.558965
0.688481 0.545161
0.695014 0.528628
0.700991 0.509327
0.705783 0.487357
0.708778 0.462996
0.709416 0.436723
0.707216 0.409197
0.701802 0.381215
0.692928 0.353634
0.680495 0.327280
0.664569 0.302870
0.633356 0.272288
0.611371 0.255560
0.587409 0.241443
0.562037 0.229910
0.535893 0.220841
0.509646 0.214044
0.483953 0.209271
0.459420 0.206236
0.436569 0.204626
0.415823 0.204113
0.397502 0.204363
0.381833 0.205054
0.368967 0.205880
0.359002 0.206573
0.352001 0.206907
0.348016 0.206718
0.347098 0.205911
0.349307 0.204469
0.354714 0.202453
0.363393 0.200008
0.375413 0.197353
0.390805 0.194773
0.409541 0.192612
0.431491 0.191251
0.456385 0.191101
0.483790 0.192584
0.513089 0.196121
0.543502 0.202115
0.574129 0.210938
0.604019 0.222902
0.632251 0.238239
0.658010 0.257060
0.680638 0.279318
0.699657 0.304767
0.714776 0.332937
0.725875 0.363133
0.732986 0.394469
0.736276 0.425942
0.736032 0.456533
0.732647 0.485314
0.726614 0.511533
0.718502 0.534669
0.708939 0.554440
0.698577 0.570783
0.688056 0.583808
0.677970 0.593752
0.668834 0.600925
0.661065 0.605661
0.654967 0.608282
0.650735 0.609065
0.648461 0.608227
0.648142 0.605902
0.649695 0.602148
0.652966 0.596940
0.657734 0.590190
0.663720 0.581753
0.670590 0.571457
0.677957 0.559124
0.685394 0.544602
0.692445 0.527796
0.698637 0.508700
0.703500 0.487428
0.706589 0.464227
0.707494 0.439489
0.705865 0.413731
0.701418 0.387566
0.693953 0.361652
0.683363 0.336639
0.669641 0.313109
0.652896 0.291542
0.619933 0.263843
0.597467 0.249017
0.573224 0.236589
0.547692 0.226521
0.521412 0.218712
0.494948 0.213006
0.468854 0.209210
0.443642 0.207100
0.419759 0.206428
0.397568 0.206927
0.377345 0.208322
0.359281 0.210330
0.343498 0.212671
0.330059 0.215071
0.318990 0.217275
0.310292 0.219055
0.303962 0.220219
0.299998 0.220617
0.298415 0.220155
0.299247 0.218797
0.302552 0.216569
0.308408 0.213559
0.316914 0.209919
0.328174 0.205858
0.342284 0.201632
0.359314 0.197539
0.379276 0.193907
0.402096 0.191082
0.427584 0.189420
0.455405 0.189281
0.485066 0.191015
0.515927 0.194960
0.547228 0.201428
0.578142 0.210700
0.607841 0.223004
0.635559 0.238498
0.660645 0.257239
0.682594 0.279156
0.701050 0.304017
0.715808 0.331411
0.726790 0.360742
0.734033 0.391258
0.737670 0.422100
0.737923 0.452378
0.735094 0.481254
0.729560 0.508017
0.721766 0.532130
0.712215 0.553251
0.701449 0.571231
0.690026 0.586086
0.678495 0.597962
0.667364 0.607099
0.657082 0.613792
0.648019 0.618357
0.640457 0.621108
0.634592 0.622326
0.630538 0.622250
0.628335 0.621062
0.627965 0.618875
0.629355 0.615742
0.632389 0.611647
0.636911 0.606517
0.642725 0.600231
0.649599 0.592630
0.657263 0.583534
0.665410 0.572759
0.673702 0.560137
0.681774 0.545537
0.689242 0.528888
0.695719 0.510202
0.700823 0.489590
